col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
9,16,144,256,160,272,-2510.0,-2430.0,353.0,433.0,1,449,114944.0,237.0,9.8788,0.0157,232.9835
10,16,160,256,176,272,-2430.0,-2350.0,353.0,433.0,1,441,112896.0,227.0,9.7899,0.0161,188.2564
11,16,176,256,192,272,-2350.0,-2270.0,353.0,433.0,1,427,109312.0,194.0,8.9674,0.0165,118.8865
12,16,192,256,208,272,-2270.0,-2190.0,353.0,433.0,1,430,110080.0,193.0,8.9748,0.0169,119.5927
13,16,208,256,224,272,-2190.0,-2110.0,353.0,433.0,1,428,109568.0,192.0,8.9453,0.0173,113.6764
14,16,224,256,240,272,-2110.0,-2030.0,353.0,433.0,1,432,110592.0,203.0,9.7987,0.0177,195.1731
15,16,240,256,256,272,-2030.0,-1950.0,353.0,433.0,1,437,111872.0,217.0,9.9692,0.0181,202.7596
16,16,256,256,272,272,-1950.0,-1870.0,353.0,433.0,1,455,116480.0,272.0,10.6002,0.0185,387.9489
17,16,272,256,288,272,-1870.0,-1790.0,353.0,433.0,1,489,125184.0,317.0,12.0960,0.0189,852.5351
18,16,288,256,304,272,-1790.0,-1710.0,353.0,433.0,1,513,131328.0,309.0,12.4274,0.0193,863.4643
19,16,304,256,320,272,-1710.0,-1630.0,353.0,433.0,1,516,132096.0,287.0,11.3282,0.0197,660.3764
20,16,320,256,336,272,-1630.0,-1550.0,353.0,433.0,1,512,131072.0,288.0,11.2930,0.0201,628.2361
21,16,336,256,352,272,-1550.0,-1470.0,353.0,433.0,1,487,124672.0,262.0,10.7786,0.0204,427.9984
22,16,352,256,368,272,-1470.0,-1390.0,353.0,433.0,1,500,128000.0,277.0,11.6184,0.0207,569.7662
23,16,368,256,384,272,-1390.0,-1310.0,353.0,433.0,1,536,137216.0,280.0,12.0292,0.0210,754.0812
24,16,384,256,400,272,-1310.0,-1230.0,353.0,433.0,1,546,139776.0,290.0,12.0960,0.0213,763.1101
25,16,400,256,416,272,-1230.0,-1150.0,353.0,433.0,1,563,144128.0,303.0,12.3149,0.0215,873.5350
26,16,416,256,432,272,-1150.0,-1070.0,353.0,433.0,1,569,145664.0,312.0,12.3850,0.0216,944.7645
27,16,432,256,448,272,-1070.0,-990.0,353.0,433.0,1,591,151296.0,331.0,12.6292,0.0218,1138.5350
28,16,448,256,464,272,-990.0,-910.0,353.0,433.0,1,598,153088.0,328.0,12.7178,0.0218,1311.1356
29,16,464,256,480,272,-910.0,-830.0,353.0,433.0,1,594,152064.0,325.0,12.6439,0.0218,1554.9624
30,16,480,256,496,272,-830.0,-750.0,353.0,433.0,1,535,136960.0,309.0,11.7564,0.0217,1222.1142
31,16,496,256,512,272,-750.0,-670.0,353.0,433.0,1,360,92160.0,206.0,9.1176,0.0215,197.0365
32,16,512,256,528,272,-670.0,-590.0,353.0,433.0,1,304,77824.0,141.0,7.2770,0.0209,96.1410
33,16,528,256,544,272,-590.0,-510.0,353.0,433.0,1,255,65280.0,131.0,6.8727,0.0203,96.9877
34,16,544,256,560,272,-510.0,-430.0,353.0,433.0,1,235,60160.0,130.0,6.7870,0.0197,91.0649
35,16,560,256,576,272,-430.0,-350.0,353.0,433.0,1,220,56320.0,128.0,6.7242,0.0192,84.2937
36,16,576,256,592,272,-350.0,-270.0,353.0,433.0,1,210,53760.0,124.0,6.6502,0.0187,76.0979
37,16,592,256,608,272,-270.0,-190.0,353.0,433.0,1,205,52480.0,124.0,6.6300,0.0183,72.9482
38,16,608,256,624,272,-190.0,-110.0,353.0,433.0,1,199,50944.0,122.0,6.5541,0.0179,65.8651
43,16,688,256,704,272,210.0,290.0,353.0,433.0,1,177,45312.0,140.0,7.6719,0.0192,434.6552
44,16,704,256,720,272,290.0,370.0,353.0,433.0,1,188,48128.0,142.0,7.9521,0.0192,499.2644
45,16,720,256,736,272,370.0,450.0,353.0,433.0,1,194,49664.0,142.0,8.0165,0.0191,586.1818
46,16,736,256,752,272,450.0,530.0,353.0,433.0,1,118,30208.0,121.0,6.2458,0.0188,199.4560
47,16,752,256,768,272,530.0,610.0,353.0,433.0,1,93,23808.0,75.0,5.1303,0.0184,5.1103
48,16,768,256,784,272,610.0,690.0,353.0,433.0,1,92,23552.0,76.0,5.1399,0.0179,3.6358
49,16,784,256,800,272,690.0,770.0,353.0,433.0,1,92,23552.0,76.0,5.1399,0.0175,3.4588
50,16,800,256,816,272,770.0,850.0,353.0,433.0,1,92,23552.0,75.0,5.1351,0.0171,3.2998
51,16,816,256,832,272,850.0,930.0,353.0,433.0,1,98,25088.0,79.0,5.1717,0.0168,5.2870
52,16,832,256,848,272,930.0,1010.0,353.0,433.0,1,119,30464.0,96.0,5.3234,0.0165,62.1871
53,16,848,256,864,272,1010.0,1090.0,353.0,433.0,1,155,39680.0,137.0,6.5188,0.0162,287.6212
54,16,864,256,880,272,1090.0,1170.0,353.0,433.0,1,189,48384.0,143.0,6.9562,0.0159,587.9098
55,16,880,256,896,272,1170.0,1250.0,353.0,433.0,1,191,48896.0,146.0,6.9740,0.0155,628.9992
56,16,896,256,912,272,1250.0,1330.0,353.0,433.0,1,192,49152.0,150.0,7.3607,0.0152,709.8727
57,16,912,256,928,272,1330.0,1410.0,353.0,433.0,1,199,50944.0,173.0,7.5079,0.0149,909.2227
7,17,112,272,128,288,-2670.0,-2590.0,273.0,353.0,1,423,108288.0,234.0,9.6854,0.0151,234.4927
8,17,128,272,144,288,-2590.0,-2510.0,273.0,353.0,1,441,112896.0,240.0,10.7893,0.0155,346.3382
9,17,144,272,160,288,-2510.0,-2430.0,273.0,353.0,1,450,115200.0,241.0,10.8538,0.0159,319.4116
10,17,160,272,176,288,-2430.0,-2350.0,273.0,353.0,1,455,116480.0,245.0,11.0634,0.0163,320.6695
11,17,176,272,192,288,-2350.0,-2270.0,273.0,353.0,1,440,112640.0,224.0,10.8538,0.0168,242.2359
12,17,192,272,208,288,-2270.0,-2190.0,273.0,353.0,1,434,111104.0,206.0,9.9601,0.0172,223.6766
13,17,208,272,224,288,-2190.0,-2110.0,273.0,353.0,1,433,110848.0,207.0,9.9419,0.0176,225.5479
14,17,224,272,240,288,-2110.0,-2030.0,273.0,353.0,1,431,110336.0,208.0,9.9148,0.0180,203.3875
15,17,240,272,256,288,-2030.0,-1950.0,273.0,353.0,1,432,110592.0,215.0,9.9238,0.0184,212.3187
16,17,256,272,272,288,-1950.0,-1870.0,273.0,353.0,1,446,114176.0,241.0,10.3581,0.0188,308.6339
17,17,272,272,288,288,-1870.0,-1790.0,273.0,353.0,1,458,117248.0,242.0,10.4276,0.0192,313.9117
18,17,288,272,304,288,-1790.0,-1710.0,273.0,353.0,1,488,124928.0,303.0,12.0826,0.0196,769.5519
19,17,304,272,320,288,-1710.0,-1630.0,273.0,353.0,1,510,130560.0,320.0,12.3850,0.0200,899.1289
20,17,320,272,336,288,-1630.0,-1550.0,273.0,353.0,1,506,129536.0,305.0,12.3149,0.0204,745.0362
21,17,336,272,352,288,-1550.0,-1470.0,273.0,353.0,1,479,122624.0,261.0,10.7361,0.0208,450.1595
22,17,352,272,368,288,-1470.0,-1390.0,273.0,353.0,1,477,122112.0,226.0,9.2571,0.0212,405.4498
23,17,368,272,384,288,-1390.0,-1310.0,273.0,353.0,1,534,136704.0,282.0,12.0027,0.0215,772.1584
24,17,384,272,400,288,-1310.0,-1230.0,273.0,353.0,1,539,137984.0,287.0,12.0692,0.0217,753.5924
25,17,400,272,416,288,-1230.0,-1150.0,273.0,353.0,1,562,143872.0,298.0,12.2871,0.0220,877.4569
26,17,416,272,432,288,-1150.0,-1070.0,273.0,353.0,1,571,146176.0,322.0,12.3991,0.0222,993.5567
27,17,432,272,448,288,-1070.0,-990.0,273.0,353.0,1,587,150272.0,330.0,12.5709,0.0223,1122.4701
28,17,448,272,464,288,-990.0,-910.0,273.0,353.0,1,588,150528.0,320.0,12.4844,0.0223,1234.9771
29,17,464,272,480,288,-910.0,-830.0,273.0,353.0,1,587,150272.0,318.0,12.4701,0.0223,1386.9198
30,17,480,272,496,288,-830.0,-750.0,273.0,353.0,1,516,132096.0,303.0,11.5200,0.0222,1106.8795
42,17,672,272,688,288,130.0,210.0,273.0,353.0,1,153,39168.0,142.0,6.9651,0.0193,486.6222
43,17,688,272,704,288,210.0,290.0,273.0,353.0,1,172,44032.0,146.0,7.6719,0.0195,447.0028
44,17,704,272,720,288,290.0,370.0,273.0,353.0,1,175,44800.0,140.0,7.8773,0.0195,387.3546
45,17,720,272,736,288,370.0,450.0,273.0,353.0,1,172,44032.0,129.0,7.8095,0.0193,346.7481
53,17,848,272,864,288,1010.0,1090.0,273.0,353.0,1,116,29696.0,113.0,5.8592,0.0162,103.8500
54,17,864,272,880,288,1090.0,1170.0,273.0,353.0,1,178,45568.0,138.0,6.8989,0.0159,480.5983
55,17,880,272,896,288,1170.0,1250.0,273.0,353.0,1,184,47104.0,142.0,6.9340,0.0156,546.7590
56,17,896,272,912,288,1250.0,1330.0,273.0,353.0,1,191,48896.0,153.0,7.4412,0.0153,718.1209
57,17,912,272,928,288,1330.0,1410.0,273.0,353.0,1,197,50432.0,174.0,7.4924,0.0150,909.4466
7,18,112,288,128,304,-2670.0,-2590.0,193.0,273.0,1,422,108032.0,245.0,10.7573,0.0153,409.6486
8,18,128,288,144,304,-2590.0,-2510.0,193.0,273.0,1,436,111616.0,250.0,10.8973,0.0157,373.7035
9,18,144,288,160,304,-2510.0,-2430.0,193.0,273.0,1,457,116992.0,253.0,11.1199,0.0161,393.4090
10,18,160,288,176,304,-2430.0,-2350.0,193.0,273.0,1,458,117248.0,252.0,11.0973,0.0165,361.9350
11,18,176,288,192,304,-2350.0,-2270.0,193.0,273.0,1,453,115968.0,247.0,11.0298,0.0170,334.4100
12,18,192,288,208,304,-2270.0,-2190.0,193.0,273.0,1,437,111872.0,220.0,10.7786,0.0174,261.8218
13,18,208,288,224,304,-2190.0,-2110.0,193.0,273.0,1,432,110592.0,205.0,9.9057,0.0178,179.2581
14,18,224,288,240,304,-2110.0,-2030.0,193.0,273.0,1,434,111104.0,211.0,9.9238,0.0183,191.9122
15,18,240,288,256,304,-2030.0,-1950.0,193.0,273.0,1,436,111616.0,216.0,9.9419,0.0187,201.1239
16,18,256,288,272,304,-1950.0,-1870.0,193.0,273.0,1,442,113152.0,238.0,10.2896,0.0191,265.1322
17,18,272,288,288,304,-1870.0,-1790.0,193.0,273.0,1,453,115968.0,241.0,10.3878,0.0195,323.9710
18,18,288,288,304,304,-1790.0,-1710.0,193.0,273.0,1,463,118528.0,238.0,10.3779,0.0199,361.6705
19,18,304,288,320,304,-1710.0,-1630.0,193.0,273.0,1,467,119552.0,240.0,10.4077,0.0203,386.3408
20,18,320,288,336,304,-1630.0,-1550.0,193.0,273.0,1,480,122880.0,314.0,11.9762,0.0208,807.9770
21,18,336,288,352,304,-1550.0,-1470.0,193.0,273.0,1,465,119040.0,280.0,11.7310,0.0212,702.3310
22,18,352,288,368,304,-1470.0,-1390.0,193.0,273.0,1,463,118528.0,224.0,9.0947,0.0216,396.1294
23,18,368,288,384,304,-1390.0,-1310.0,193.0,273.0,1,496,126976.0,274.0,11.5322,0.0219,601.7299
24,18,384,288,400,304,-1310.0,-1230.0,193.0,273.0,1,531,135936.0,277.0,11.9369,0.0222,785.2162
25,18,400,288,416,304,-1230.0,-1150.0,193.0,273.0,1,548,140288.0,300.0,12.1500,0.0225,832.4248
26,18,416,288,432,304,-1150.0,-1070.0,193.0,273.0,1,559,143104.0,327.0,12.2182,0.0227,906.7229
27,18,432,288,448,304,-1070.0,-990.0,193.0,273.0,1,577,147712.0,321.0,12.3991,0.0228,1047.7905
28,18,448,288,464,304,-990.0,-910.0,193.0,273.0,1,579,148224.0,320.0,12.3709,0.0229,1155.3767
29,18,464,288,480,304,-910.0,-830.0,193.0,273.0,1,562,143872.0,304.0,11.9238,0.0228,1141.1751
30,18,480,288,496,304,-830.0,-750.0,193.0,273.0,1,487,124672.0,272.0,10.2028,0.0227,601.1652
42,18,672,288,688,304,130.0,210.0,193.0,273.0,1,145,37120.0,133.0,6.9785,0.0197,324.5149
43,18,688,288,704,304,210.0,290.0,193.0,273.0,1,157,40192.0,130.0,7.3507,0.0198,298.1637
44,18,704,288,720,304,290.0,370.0,193.0,273.0,1,164,41984.0,131.0,7.6182,0.0198,222.9351
45,18,720,288,736,304,370.0,450.0,193.0,273.0,1,158,40448.0,121.0,7.6449,0.0196,139.5256
53,18,848,288,864,304,1010.0,1090.0,193.0,273.0,1,59,15104.0,57.0,4.0957,0.0160,0.1818
54,18,864,288,880,304,1090.0,1170.0,193.0,273.0,1,145,37120.0,119.0,6.2102,0.0159,170.7147
55,18,880,288,896,304,1170.0,1250.0,193.0,273.0,1,167,42752.0,137.0,6.8296,0.0157,374.9437
56,18,896,288,912,304,1250.0,1330.0,193.0,273.0,1,181,46336.0,154.0,7.3806,0.0154,598.2886
57,18,912,288,928,304,1330.0,1410.0,193.0,273.0,1,191,48896.0,175.0,7.4718,0.0151,795.3186
7,19,112,304,128,320,-2670.0,-2590.0,113.0,193.0,1,322,82432.0,156.0,7.7318,0.0154,76.0246
8,19,128,304,144,320,-2590.0,-2510.0,113.0,193.0,1,426,109056.0,253.0,10.7893,0.0158,404.2617
9,19,144,304,160,320,-2510.0,-2430.0,113.0,193.0,1,445,113920.0,251.0,10.9301,0.0163,312.5583
10,19,160,304,176,320,-2430.0,-2350.0,113.0,193.0,1,460,117760.0,255.0,11.1086,0.0167,360.2524
11,19,176,304,192,320,-2350.0,-2270.0,113.0,193.0,1,455,116480.0,252.0,11.0298,0.0171,320.8404
12,19,192,304,208,320,-2270.0,-2190.0,113.0,193.0,1,452,115712.0,249.0,10.9853,0.0176,303.9366
13,19,208,304,224,320,-2190.0,-2110.0,113.0,193.0,1,439,112384.0,223.0,10.8107,0.0180,249.9347
14,19,224,304,240,320,-2110.0,-2030.0,113.0,193.0,1,431,110336.0,207.0,9.8342,0.0185,184.1991
15,19,240,304,256,320,-2030.0,-1950.0,113.0,193.0,1,432,110592.0,211.0,9.8430,0.0189,197.8315
16,19,256,304,272,320,-1950.0,-1870.0,113.0,193.0,1,438,112128.0,228.0,10.1552,0.0193,243.9269
17,19,272,304,288,320,-1870.0,-1790.0,113.0,193.0,1,447,114432.0,236.0,10.2605,0.0197,300.7032
18,19,288,304,304,320,-1790.0,-1710.0,113.0,193.0,1,462,118272.0,236.0,10.3680,0.0202,382.0918
19,19,304,304,320,320,-1710.0,-1630.0,113.0,193.0,1,460,117760.0,232.0,10.2605,0.0206,366.1541
20,19,320,304,336,320,-1630.0,-1550.0,113.0,193.0,1,441,112896.0,229.0,10.0707,0.0210,290.1118
21,19,336,304,352,320,-1550.0,-1470.0,113.0,193.0,1,399,102144.0,184.0,9.0269,0.0215,141.3188
22,19,352,304,368,320,-1470.0,-1390.0,113.0,193.0,1,439,112384.0,247.0,11.3047,0.0219,620.4623
23,19,368,304,384,320,-1390.0,-1310.0,113.0,193.0,1,459,117504.0,242.0,11.5567,0.0223,646.9904
24,19,384,304,400,320,-1310.0,-1230.0,113.0,193.0,1,504,129024.0,275.0,11.5690,0.0226,692.3114
25,19,400,304,416,320,-1230.0,-1150.0,113.0,193.0,1,525,134400.0,294.0,11.8331,0.0229,739.1821
26,19,416,304,432,320,-1150.0,-1070.0,113.0,193.0,1,548,140288.0,327.0,12.1365,0.0231,901.0711
27,19,432,304,448,320,-1070.0,-990.0,113.0,193.0,1,569,145664.0,322.0,12.3569,0.0233,1007.1883
28,19,448,304,464,320,-990.0,-910.0,113.0,193.0,1,562,143872.0,308.0,11.8331,0.0233,912.9820
29,19,464,304,480,320,-910.0,-830.0,113.0,193.0,1,542,138752.0,290.0,11.1655,0.0233,820.5203
30,19,480,304,496,320,-830.0,-750.0,113.0,193.0,1,487,124672.0,269.0,10.2028,0.0232,626.8329
42,19,672,304,688,320,130.0,210.0,113.0,193.0,1,141,36096.0,135.0,7.0691,0.0202,269.4977
43,19,688,304,704,320,210.0,290.0,113.0,193.0,1,154,39424.0,135.0,7.3309,0.0202,243.8912
44,19,704,304,720,320,290.0,370.0,113.0,193.0,1,159,40704.0,119.0,7.5495,0.0201,97.3930
45,19,720,304,736,320,370.0,450.0,113.0,193.0,1,173,44288.0,147.0,8.3166,0.0199,160.3565
54,19,864,304,880,320,1090.0,1170.0,113.0,193.0,1,128,32768.0,103.0,5.7478,0.0158,56.5623
55,19,880,304,896,320,1170.0,1250.0,113.0,193.0,1,145,37120.0,119.0,6.1022,0.0156,162.0999
56,19,896,304,912,320,1250.0,1330.0,113.0,193.0,1,162,41472.0,145.0,6.9919,0.0154,348.7162
57,19,912,304,928,320,1330.0,1410.0,113.0,193.0,1,186,47616.0,177.0,7.4259,0.0151,696.4557
7,20,112,320,128,336,-2670.0,-2590.0,33.0,113.0,1,288,73728.0,142.0,7.4616,0.0155,43.4948
8,20,128,320,144,336,-2590.0,-2510.0,33.0,113.0,1,307,78592.0,149.0,7.5600,0.0159,52.2544
9,20,144,320,160,336,-2510.0,-2430.0,33.0,113.0,1,438,112128.0,252.0,10.8755,0.0164,365.1114
10,20,160,320,176,336,-2430.0,-2350.0,33.0,113.0,1,456,116736.0,256.0,11.0634,0.0168,366.1830
11,20,176,320,192,336,-2350.0,-2270.0,33.0,113.0,1,459,117504.0,253.0,11.0298,0.0173,351.8350
12,20,192,320,208,336,-2270.0,-2190.0,33.0,113.0,1,456,116736.0,252.0,10.9742,0.0178,326.2485
13,20,208,320,224,336,-2190.0,-2110.0,33.0,113.0,1,447,114432.0,245.0,10.8430,0.0182,298.6129
14,20,224,320,240,336,-2110.0,-2030.0,33.0,113.0,1,432,110592.0,207.0,9.8520,0.0187,208.3407
15,20,240,320,256,336,-2030.0,-1950.0,33.0,113.0,1,428,109568.0,207.0,9.8076,0.0191,195.6332
16,20,256,320,272,336,-1950.0,-1870.0,33.0,113.0,1,435,111360.0,220.0,9.8788,0.0196,239.9337
17,20,272,320,288,336,-1870.0,-1790.0,33.0,113.0,1,443,113408.0,230.0,10.1458,0.0200,285.6896
18,20,288,320,304,336,-1790.0,-1710.0,33.0,113.0,1,453,115968.0,230.0,10.2028,0.0204,336.7642
19,20,304,320,320,336,-1710.0,-1630.0,33.0,113.0,1,457,116992.0,229.0,10.2316,0.0208,393.5325
20,20,320,320,336,336,-1630.0,-1550.0,33.0,113.0,1,437,111872.0,227.0,10.0336,0.0212,311.8087
21,20,336,320,352,336,-1550.0,-1470.0,33.0,113.0,1,383,98048.0,168.0,8.3613,0.0216,112.6479
22,20,352,320,368,336,-1470.0,-1390.0,33.0,113.0,1,367,93952.0,158.0,7.7318,0.0220,87.4556
23,20,368,320,384,336,-1390.0,-1310.0,33.0,113.0,1,321,82176.0,152.0,7.3856,0.0225,58.4081
24,20,384,320,400,336,-1310.0,-1230.0,33.0,113.0,1,439,112384.0,286.0,11.4473,0.0230,728.2779
25,20,400,320,416,336,-1230.0,-1150.0,33.0,113.0,1,508,130048.0,294.0,11.6184,0.0233,791.2456
26,20,416,320,432,336,-1150.0,-1070.0,33.0,113.0,1,532,136192.0,322.0,11.8977,0.0235,820.8853
27,20,432,320,448,336,-1070.0,-990.0,33.0,113.0,1,556,142336.0,314.0,12.0826,0.0237,842.3890
28,20,448,320,464,336,-990.0,-910.0,33.0,113.0,1,554,141824.0,299.0,11.6308,0.0238,825.7903
29,20,464,320,480,336,-910.0,-830.0,33.0,113.0,1,537,137472.0,277.0,10.7361,0.0238,663.2770
30,20,480,320,496,336,-830.0,-750.0,33.0,113.0,1,495,126720.0,269.0,10.2799,0.0236,649.8615
42,20,672,320,688,336,130.0,210.0,33.0,113.0,1,139,35584.0,131.0,7.0645,0.0207,229.7036
43,20,688,320,704,336,210.0,290.0,33.0,113.0,1,155,39680.0,126.0,7.3211,0.0207,148.1370
44,20,704,320,720,336,290.0,370.0,33.0,113.0,1,175,44800.0,148.0,8.1668,0.0205,160.9397
45,20,720,320,736,336,370.0,450.0,33.0,113.0,1,190,48640.0,148.0,8.4065,0.0202,200.6817
54,20,864,320,880,336,1090.0,1170.0,33.0,113.0,1,124,31744.0,100.0,5.7237,0.0157,33.3521
55,20,880,320,896,336,1170.0,1250.0,33.0,113.0,1,135,34560.0,112.0,5.9069,0.0156,88.1637
56,20,896,320,912,336,1250.0,1330.0,33.0,113.0,1,151,38656.0,136.0,6.4723,0.0153,212.3872
57,20,912,320,928,336,1330.0,1410.0,33.0,113.0,1,170,43520.0,165.0,6.8641,0.0151,421.3493
58,20,928,320,944,336,1410.0,1490.0,33.0,113.0,1,168,43008.0,170.0,7.2335,0.0148,615.1369
10,21,160,336,176,352,-2430.0,-2350.0,-47.0,33.0,1,457,116992.0,254.0,11.0186,0.0170,399.8261
11,21,176,336,192,352,-2350.0,-2270.0,-47.0,33.0,1,455,116480.0,253.0,10.9853,0.0174,356.2675
12,21,192,336,208,352,-2270.0,-2190.0,-47.0,33.0,1,461,118016.0,253.0,11.0522,0.0179,377.5209
13,21,208,336,224,352,-2190.0,-2110.0,-47.0,33.0,1,460,117760.0,252.0,11.0186,0.0184,368.3367
14,21,224,336,240,352,-2110.0,-2030.0,-47.0,33.0,1,443,113408.0,236.0,10.7467,0.0188,271.1700
15,21,240,336,256,352,-2030.0,-1950.0,-47.0,33.0,1,429,109824.0,203.0,9.7724,0.0193,198.4102
16,21,256,336,272,352,-1950.0,-1870.0,-47.0,33.0,1,427,109312.0,210.0,9.7461,0.0197,197.0388
17,21,272,336,288,352,-1870.0,-1790.0,-47.0,33.0,1,440,112640.0,231.0,10.1269,0.0202,302.0572
18,21,288,336,304,352,-1790.0,-1710.0,-47.0,33.0,1,452,115712.0,229.0,10.2220,0.0206,376.1799
19,21,304,336,320,352,-1710.0,-1630.0,-47.0,33.0,1,449,114944.0,225.0,10.1552,0.0209,382.5521
20,21,320,336,336,352,-1630.0,-1550.0,-47.0,33.0,1,424,108544.0,219.0,9.8253,0.0212,283.0645
21,21,336,336,352,352,-1550.0,-1470.0,-47.0,33.0,1,351,89856.0,152.0,7.6557,0.0216,81.4457
25,21,400,336,416,352,-1230.0,-1150.0,-47.0,33.0,1,430,110080.0,297.0,11.3164,0.0236,651.0667
26,21,416,336,432,352,-1150.0,-1070.0,-47.0,33.0,1,510,130560.0,345.0,12.2595,0.0239,885.2573
27,21,432,336,448,352,-1070.0,-990.0,-47.0,33.0,1,534,136704.0,314.0,11.5690,0.0241,758.2623
28,21,448,336,464,352,-990.0,-910.0,-47.0,33.0,1,534,136704.0,291.0,11.2231,0.0242,604.3642
29,21,464,336,480,352,-910.0,-830.0,-47.0,33.0,1,531,135936.0,280.0,10.9411,0.0242,646.9102
30,21,480,336,496,352,-830.0,-750.0,-47.0,33.0,1,503,128768.0,267.0,10.3581,0.0241,646.5362
42,21,672,336,688,352,130.0,210.0,-47.0,33.0,1,144,36864.0,137.0,7.1060,0.0213,233.2263
43,21,688,336,704,352,210.0,290.0,-47.0,33.0,1,169,43264.0,145.0,7.9988,0.0212,245.3473
44,21,704,336,720,352,290.0,370.0,-47.0,33.0,1,199,50944.0,161.0,8.4719,0.0209,243.1630
45,21,720,336,736,352,370.0,450.0,-47.0,33.0,1,199,50944.0,151.0,8.3293,0.0206,198.4798
54,21,864,336,880,352,1090.0,1170.0,-47.0,33.0,1,120,30720.0,98.0,5.7057,0.0156,11.1862
55,21,880,336,896,352,1170.0,1250.0,-47.0,33.0,1,131,33536.0,104.0,5.7692,0.0155,56.8851
56,21,896,336,912,352,1250.0,1330.0,-47.0,33.0,1,146,37376.0,139.0,6.3552,0.0153,168.6343
57,21,912,336,928,352,1330.0,1410.0,-47.0,33.0,1,164,41984.0,159.0,6.5819,0.0151,323.6771
58,21,928,336,944,352,1410.0,1490.0,-47.0,33.0,1,168,43008.0,164.0,6.7450,0.0149,545.8839
10,22,160,352,176,368,-2430.0,-2350.0,-127.0,-47.0,1,450,115200.0,254.0,10.9631,0.0171,468.3792
11,22,176,352,192,368,-2350.0,-2270.0,-127.0,-47.0,1,450,115200.0,249.0,10.8973,0.0176,382.1348
12,22,192,352,208,368,-2270.0,-2190.0,-127.0,-47.0,1,450,115200.0,248.0,10.8864,0.0181,343.3222
13,22,208,352,224,368,-2190.0,-2110.0,-127.0,-47.0,1,453,115968.0,246.0,10.8864,0.0185,348.6923
14,22,224,352,240,368,-2110.0,-2030.0,-127.0,-47.0,1,447,114432.0,244.0,10.8107,0.0190,317.0384
15,22,240,352,256,368,-2030.0,-1950.0,-127.0,-47.0,1,434,111104.0,220.0,10.6313,0.0194,266.1624
16,22,256,352,272,368,-1950.0,-1870.0,-127.0,-47.0,1,425,108800.0,207.0,9.7374,0.0199,219.4695
17,22,272,352,288,368,-1870.0,-1790.0,-127.0,-47.0,1,434,111104.0,231.0,10.0987,0.0203,291.2161
18,22,288,352,304,368,-1790.0,-1710.0,-127.0,-47.0,1,441,112896.0,225.0,10.0336,0.0207,347.1197
19,22,304,352,320,368,-1710.0,-1630.0,-127.0,-47.0,1,432,110592.0,219.0,9.9057,0.0210,343.7676
20,22,320,352,336,368,-1630.0,-1550.0,-127.0,-47.0,1,376,96256.0,189.0,8.6744,0.0213,113.0175
21,22,336,352,352,368,-1550.0,-1470.0,-127.0,-47.0,1,272,69632.0,107.0,6.6340,0.0213,1.8952
25,22,400,352,416,368,-1230.0,-1150.0,-127.0,-47.0,1,355,90880.0,272.0,10.3977,0.0238,491.7636
26,22,416,352,432,368,-1150.0,-1070.0,-127.0,-47.0,1,476,121856.0,327.0,11.7184,0.0242,848.7827
27,22,432,352,448,368,-1070.0,-990.0,-127.0,-47.0,1,512,131072.0,327.0,12.1365,0.0244,754.1075
28,22,448,352,464,368,-990.0,-910.0,-127.0,-47.0,1,517,132352.0,308.0,11.9894,0.0246,635.8761
29,22,464,352,480,368,-910.0,-830.0,-127.0,-47.0,1,524,134144.0,287.0,11.0973,0.0246,621.6954
30,22,480,352,496,368,-830.0,-750.0,-127.0,-47.0,1,495,126720.0,267.0,10.3091,0.0246,584.5649
42,22,672,352,688,368,130.0,210.0,-127.0,-47.0,1,157,40192.0,139.0,7.2335,0.0219,228.2118
43,22,688,352,704,368,210.0,290.0,-127.0,-47.0,1,205,52480.0,174.0,8.4195,0.0217,304.3777
44,22,704,352,720,368,290.0,370.0,-127.0,-47.0,1,210,53760.0,165.0,8.5451,0.0214,249.3306
45,22,720,352,736,368,370.0,450.0,-127.0,-47.0,1,210,53760.0,169.0,8.7441,0.0210,273.6558
46,22,736,352,752,368,450.0,530.0,-127.0,-47.0,1,198,50688.0,158.0,8.2786,0.0205,94.3295
54,22,864,352,880,368,1090.0,1170.0,-127.0,-47.0,1,117,29952.0,96.0,5.6937,0.0155,7.5259
55,22,880,352,896,368,1170.0,1250.0,-127.0,-47.0,1,128,32768.0,102.0,5.7600,0.0154,39.4752
56,22,896,352,912,368,1250.0,1330.0,-127.0,-47.0,1,143,36608.0,136.0,6.2638,0.0153,124.8892
57,22,912,352,928,368,1330.0,1410.0,-127.0,-47.0,1,163,41728.0,154.0,6.4839,0.0151,295.5557
58,22,928,352,944,368,1410.0,1490.0,-127.0,-47.0,1,163,41728.0,160.0,6.6058,0.0149,453.0922
10,23,160,368,176,384,-2430.0,-2350.0,-207.0,-127.0,1,443,113408.0,254.0,10.9192,0.0172,554.4364
11,23,176,368,192,384,-2350.0,-2270.0,-207.0,-127.0,1,450,115200.0,254.0,10.9301,0.0177,480.3787
12,23,192,368,208,384,-2270.0,-2190.0,-207.0,-127.0,1,448,114688.0,251.0,10.8973,0.0182,390.3263
