col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t,occ_all,occ_ct,occ_t,occ_early,kills,kills_ct,kills_t,flow,visits_rounds
16,19,256,304,272,320,-1950.0,-1870.0,113.0,193.0,1,438,112128.0,228.0,10.1552,0.0193,243.9269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,19,272,304,288,320,-1870.0,-1790.0,113.0,193.0,1,447,114432.0,236.0,10.2605,0.0197,300.7032,10.0,6.0,4.0,3.0,0.0,0.0,0.0,10,4
18,19,288,304,304,320,-1790.0,-1710.0,113.0,193.0,1,462,118272.0,236.0,10.368,0.0202,382.0918,15.0,12.0,3.0,2.0,0.0,0.0,0.0,21,7
19,19,304,304,320,320,-1710.0,-1630.0,113.0,193.0,1,460,117760.0,232.0,10.2605,0.0206,366.1541,28.0,18.0,10.0,3.0,0.0,0.0,0.0,28,12
20,19,320,304,336,320,-1630.0,-1550.0,113.0,193.0,1,441,112896.0,229.0,10.0707,0.021,290.1118,97.0,87.0,10.0,30.0,0.0,0.0,0.0,133,49
21,19,336,304,352,320,-1550.0,-1470.0,113.0,193.0,1,399,102144.0,184.0,9.0269,0.0215,141.3188,208.0,200.0,8.0,65.0,0.0,0.0,0.0,164,49
22,19,352,304,368,320,-1470.0,-1390.0,113.0,193.0,1,439,112384.0,247.0,11.3047,0.0219,620.4623,253.0,243.0,10.0,32.0,0.0,0.0,0.0,156,42
23,19,368,304,384,320,-1390.0,-1310.0,113.0,193.0,1,459,117504.0,242.0,11.5567,0.0223,646.9904,121.0,107.0,14.0,27.0,1.0,0.0,1.0,109,33
24,19,384,304,400,320,-1310.0,-1230.0,113.0,193.0,1,504,129024.0,275.0,11.569,0.0226,692.3114,164.0,153.0,11.0,21.0,1.0,1.0,0.0,101,25
25,19,400,304,416,320,-1230.0,-1150.0,113.0,193.0,1,525,134400.0,294.0,11.8331,0.0229,739.1821,78.0,72.0,6.0,15.0,0.0,0.0,0.0,74,23
26,19,416,304,432,320,-1150.0,-1070.0,113.0,193.0,1,548,140288.0,327.0,12.1365,0.0231,901.0711,59.0,41.0,18.0,6.0,0.0,0.0,0.0,64,23
27,19,432,304,448,320,-1070.0,-990.0,113.0,193.0,1,569,145664.0,322.0,12.3569,0.0233,1007.1883,194.0,52.0,142.0,19.0,1.0,1.0,0.0,163,48
28,19,448,304,464,320,-990.0,-910.0,113.0,193.0,1,562,143872.0,308.0,11.8331,0.0233,912.982,176.0,116.0,60.0,26.0,0.0,0.0,0.0,162,43
29,19,464,304,480,320,-910.0,-830.0,113.0,193.0,1,542,138752.0,290.0,11.1655,0.0233,820.5203,174.0,158.0,16.0,10.0,0.0,0.0,0.0,125,41
30,19,480,304,496,320,-830.0,-750.0,113.0,193.0,1,487,124672.0,269.0,10.2028,0.0232,626.8329,209.0,202.0,7.0,1.0,0.0,0.0,0.0,120,29
42,19,672,304,688,320,130.0,210.0,113.0,193.0,1,141,36096.0,135.0,7.0691,0.0202,269.4977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
43,19,688,304,704,320,210.0,290.0,113.0,193.0,1,154,39424.0,135.0,7.3309,0.0202,243.8912,134.0,3.0,131.0,78.0,0.0,0.0,0.0,94,29
44,19,704,304,720,320,290.0,370.0,113.0,193.0,1,159,40704.0,119.0,7.5495,0.0201,97.393,236.0,3.0,233.0,135.0,0.0,0.0,0.0,280,57
45,19,720,304,736,320,370.0,450.0,113.0,193.0,1,173,44288.0,147.0,8.3166,0.0199,160.3565,190.0,9.0,181.0,96.0,0.0,0.0,0.0,160,42
54,19,864,304,880,320,1090.0,1170.0,113.0,193.0,1,128,32768.0,103.0,5.7478,0.0158,56.5623,245.0,18.0,227.0,195.0,1.0,1.0,0.0,366,73
55,19,880,304,896,320,1170.0,1250.0,113.0,193.0,1,145,37120.0,119.0,6.1022,0.0156,162.0999,202.0,8.0,194.0,154.0,0.0,0.0,0.0,306,67
56,19,896,304,912,320,1250.0,1330.0,113.0,193.0,1,162,41472.0,145.0,6.9919,0.0154,348.7162,79.0,5.0,74.0,44.0,0.0,0.0,0.0,110,37
57,19,912,304,928,320,1330.0,1410.0,113.0,193.0,1,186,47616.0,177.0,7.4259,0.0151,696.4557,18.0,0.0,18.0,0.0,0.0,0.0,0.0,20,10
7,20,112,320,128,336,-2670.0,-2590.0,33.0,113.0,1,288,73728.0,142.0,7.4616,0.0155,43.4948,95.0,57.0,38.0,19.0,1.0,0.0,1.0,16,5
8,20,128,320,144,336,-2590.0,-2510.0,33.0,113.0,1,307,78592.0,149.0,7.56,0.0159,52.2544,11.0,7.0,4.0,0.0,0.0,0.0,0.0,10,4
9,20,144,320,160,336,-2510.0,-2430.0,33.0,113.0,1,438,112128.0,252.0,10.8755,0.0164,365.1114,26.0,26.0,0.0,0.0,0.0,0.0,0.0,4,1
10,20,160,320,176,336,-2430.0,-2350.0,33.0,113.0,1,456,116736.0,256.0,11.0634,0.0168,366.183,248.0,236.0,12.0,1.0,0.0,0.0,0.0,78,24
11,20,176,320,192,336,-2350.0,-2270.0,33.0,113.0,1,459,117504.0,253.0,11.0298,0.0173,351.835,253.0,241.0,12.0,3.0,2.0,2.0,0.0,174,35
12,20,192,320,208,336,-2270.0,-2190.0,33.0,113.0,1,456,116736.0,252.0,10.9742,0.0178,326.2485,170.0,163.0,7.0,0.0,0.0,0.0,0.0,29,9
13,20,208,320,224,336,-2190.0,-2110.0,33.0,113.0,1,447,114432.0,245.0,10.843,0.0182,298.6129,21.0,15.0,6.0,4.0,0.0,0.0,0.0,29,14
14,20,224,320,240,336,-2110.0,-2030.0,33.0,113.0,1,432,110592.0,207.0,9.852,0.0187,208.3407,255.0,216.0,39.0,118.0,0.0,0.0,0.0,306,71
15,20,240,320,256,336,-2030.0,-1950.0,33.0,113.0,1,428,109568.0,207.0,9.8076,0.0191,195.6332,131.0,131.0,0.0,0.0,0.0,0.0,0.0,16,4
16,20,256,320,272,336,-1950.0,-1870.0,33.0,113.0,1,435,111360.0,220.0,9.8788,0.0196,239.9337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,20,272,320,288,336,-1870.0,-1790.0,33.0,113.0,1,443,113408.0,230.0,10.1458,0.02,285.6896,20.0,20.0,0.0,3.0,0.0,0.0,0.0,21,6
18,20,288,320,304,336,-1790.0,-1710.0,33.0,113.0,1,453,115968.0,230.0,10.2028,0.0204,336.7642,34.0,30.0,4.0,2.0,2.0,2.0,0.0,23,8
19,20,304,320,320,336,-1710.0,-1630.0,33.0,113.0,1,457,116992.0,229.0,10.2316,0.0208,393.5325,80.0,74.0,6.0,38.0,0.0,0.0,0.0,111,43
20,20,320,320,336,336,-1630.0,-1550.0,33.0,113.0,1,437,111872.0,227.0,10.0336,0.0212,311.8087,105.0,83.0,22.0,35.0,0.0,0.0,0.0,132,46
21,20,336,320,352,336,-1550.0,-1470.0,33.0,113.0,1,383,98048.0,168.0,8.3613,0.0216,112.6479,88.0,87.0,1.0,0.0,0.0,0.0,0.0,14,4
22,20,352,320,368,336,-1470.0,-1390.0,33.0,113.0,1,367,93952.0,158.0,7.7318,0.022,87.4556,21.0,15.0,6.0,0.0,0.0,0.0,0.0,28,4
23,20,368,320,384,336,-1390.0,-1310.0,33.0,113.0,1,321,82176.0,152.0,7.3856,0.0225,58.4081,7.0,3.0,4.0,0.0,0.0,0.0,0.0,14,5
24,20,384,320,400,336,-1310.0,-1230.0,33.0,113.0,1,439,112384.0,286.0,11.4473,0.023,728.2779,19.0,11.0,8.0,0.0,1.0,1.0,0.0,18,9
25,20,400,320,416,336,-1230.0,-1150.0,33.0,113.0,1,508,130048.0,294.0,11.6184,0.0233,791.2456,30.0,14.0,16.0,0.0,0.0,0.0,0.0,21,9
26,20,416,320,432,336,-1150.0,-1070.0,33.0,113.0,1,532,136192.0,322.0,11.8977,0.0235,820.8853,34.0,19.0,15.0,3.0,0.0,0.0,0.0,26,10
27,20,432,320,448,336,-1070.0,-990.0,33.0,113.0,1,556,142336.0,314.0,12.0826,0.0237,842.389,164.0,18.0,146.0,14.0,0.0,0.0,0.0,124,36
28,20,448,320,464,336,-990.0,-910.0,33.0,113.0,1,554,141824.0,299.0,11.6308,0.0238,825.7903,77.0,19.0,58.0,2.0,0.0,0.0,0.0,72,22
29,20,464,320,480,336,-910.0,-830.0,33.0,113.0,1,537,137472.0,277.0,10.7361,0.0238,663.277,203.0,137.0,66.0,19.0,2.0,1.0,1.0,133,40
30,20,480,320,496,336,-830.0,-750.0,33.0,113.0,1,495,126720.0,269.0,10.2799,0.0236,649.8615,302.0,280.0,22.0,14.0,2.0,2.0,0.0,232,52
42,20,672,320,688,336,130.0,210.0,33.0,113.0,1,139,35584.0,131.0,7.0645,0.0207,229.7036,20.0,1.0,19.0,14.0,0.0,0.0,0.0,24,7
43,20,688,320,704,336,210.0,290.0,33.0,113.0,1,155,39680.0,126.0,7.3211,0.0207,148.137,139.0,4.0,135.0,79.0,0.0,0.0,0.0,136,39
44,20,704,320,720,336,290.0,370.0,33.0,113.0,1,175,44800.0,148.0,8.1668,0.0205,160.9397,198.0,0.0,198.0,88.0,0.0,0.0,0.0,224,52
45,20,720,320,736,336,370.0,450.0,33.0,113.0,1,190,48640.0,148.0,8.4065,0.0202,200.6817,143.0,9.0,134.0,71.0,0.0,0.0,0.0,162,47
54,20,864,320,880,336,1090.0,1170.0,33.0,113.0,1,124,31744.0,100.0,5.7237,0.0157,33.3521,179.0,6.0,173.0,151.0,0.0,0.0,0.0,274,70
55,20,880,320,896,336,1170.0,1250.0,33.0,113.0,1,135,34560.0,112.0,5.9069,0.0156,88.1637,234.0,5.0,229.0,179.0,0.0,0.0,0.0,324,70
56,20,896,320,912,336,1250.0,1330.0,33.0,113.0,1,151,38656.0,136.0,6.4723,0.0153,212.3872,177.0,30.0,147.0,128.0,0.0,0.0,0.0,178,52
57,20,912,320,928,336,1330.0,1410.0,33.0,113.0,1,170,43520.0,165.0,6.8641,0.0151,421.3493,87.0,0.0,87.0,64.0,0.0,0.0,0.0,80,31
58,20,928,320,944,336,1410.0,1490.0,33.0,113.0,1,168,43008.0,170.0,7.2335,0.0148,615.1369,182.0,0.0,182.0,158.0,0.0,0.0,0.0,60,25
10,21,160,336,176,352,-2430.0,-2350.0,-47.0,33.0,1,457,116992.0,254.0,11.0186,0.017,399.8261,69.0,65.0,4.0,0.0,0.0,0.0,0.0,12,5
11,21,176,336,192,352,-2350.0,-2270.0,-47.0,33.0,1,455,116480.0,253.0,10.9853,0.0174,356.2675,93.0,87.0,6.0,0.0,0.0,0.0,0.0,110,33
12,21,192,336,208,352,-2270.0,-2190.0,-47.0,33.0,1,461,118016.0,253.0,11.0522,0.0179,377.5209,180.0,170.0,10.0,3.0,2.0,2.0,0.0,91,29
13,21,208,336,224,352,-2190.0,-2110.0,-47.0,33.0,1,460,117760.0,252.0,11.0186,0.0184,368.3367,74.0,65.0,9.0,3.0,1.0,1.0,0.0,62,23
14,21,224,336,240,352,-2110.0,-2030.0,-47.0,33.0,1,443,113408.0,236.0,10.7467,0.0188,271.17,193.0,185.0,8.0,60.0,1.0,1.0,0.0,240,61
15,21,240,336,256,352,-2030.0,-1950.0,-47.0,33.0,1,429,109824.0,203.0,9.7724,0.0193,198.4102,227.0,221.0,6.0,63.0,4.0,4.0,0.0,260,63
16,21,256,336,272,352,-1950.0,-1870.0,-47.0,33.0,1,427,109312.0,210.0,9.7461,0.0197,197.0388,180.0,173.0,7.0,2.0,1.0,0.0,1.0,106,22
17,21,272,336,288,352,-1870.0,-1790.0,-47.0,33.0,1,440,112640.0,231.0,10.1269,0.0202,302.0572,156.0,154.0,2.0,31.0,1.0,1.0,0.0,78,23
18,21,288,336,304,352,-1790.0,-1710.0,-47.0,33.0,1,452,115712.0,229.0,10.222,0.0206,376.1799,79.0,78.0,1.0,38.0,0.0,0.0,0.0,102,39
19,21,304,336,320,352,-1710.0,-1630.0,-47.0,33.0,1,449,114944.0,225.0,10.1552,0.0209,382.5521,71.0,65.0,6.0,29.0,0.0,0.0,0.0,100,40
20,21,320,336,336,352,-1630.0,-1550.0,-47.0,33.0,1,424,108544.0,219.0,9.8253,0.0212,283.0645,25.0,8.0,17.0,0.0,0.0,0.0,0.0,24,11
21,21,336,336,352,352,-1550.0,-1470.0,-47.0,33.0,1,351,89856.0,152.0,7.6557,0.0216,81.4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,21,400,336,416,352,-1230.0,-1150.0,-47.0,33.0,1,430,110080.0,297.0,11.3164,0.0236,651.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,21,416,336,432,352,-1150.0,-1070.0,-47.0,33.0,1,510,130560.0,345.0,12.2595,0.0239,885.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,21,432,336,448,352,-1070.0,-990.0,-47.0,33.0,1,534,136704.0,314.0,11.569,0.0241,758.2623,137.0,5.0,132.0,9.0,0.0,0.0,0.0,95,30
28,21,448,336,464,352,-990.0,-910.0,-47.0,33.0,1,534,136704.0,291.0,11.2231,0.0242,604.3642,63.0,3.0,60.0,0.0,0.0,0.0,0.0,28,13
29,21,464,336,480,352,-910.0,-830.0,-47.0,33.0,1,531,135936.0,280.0,10.9411,0.0242,646.9102,69.0,38.0,31.0,1.0,0.0,0.0,0.0,64,25
30,21,480,336,496,352,-830.0,-750.0,-47.0,33.0,1,503,128768.0,267.0,10.3581,0.0241,646.5362,392.0,319.0,73.0,24.0,1.0,0.0,1.0,236,56
42,21,672,336,688,352,130.0,210.0,-47.0,33.0,1,144,36864.0,137.0,7.106,0.0213,233.2263,208.0,3.0,205.0,145.0,0.0,0.0,0.0,78,24
43,21,688,336,704,352,210.0,290.0,-47.0,33.0,1,169,43264.0,145.0,7.9988,0.0212,245.3473,156.0,2.0,154.0,89.0,0.0,0.0,0.0,146,39
44,21,704,336,720,352,290.0,370.0,-47.0,33.0,1,199,50944.0,161.0,8.4719,0.0209,243.163,343.0,2.0,341.0,147.0,0.0,0.0,0.0,262,55
45,21,720,336,736,352,370.0,450.0,-47.0,33.0,1,199,50944.0,151.0,8.3293,0.0206,198.4798,256.0,7.0,249.0,109.0,0.0,0.0,0.0,218,50
54,21,864,336,880,352,1090.0,1170.0,-47.0,33.0,1,120,30720.0,98.0,5.7057,0.0156,11.1862,6100.0,6.0,6094.0,141.0,1.0,0.0,1.0,202,68
55,21,880,336,896,352,1170.0,1250.0,-47.0,33.0,1,131,33536.0,104.0,5.7692,0.0155,56.8851,4800.0,4.0,4796.0,231.0,1.0,0.0,1.0,282,73
56,21,896,336,912,352,1250.0,1330.0,-47.0,33.0,1,146,37376.0,139.0,6.3552,0.0153,168.6343,3582.0,1.0,3581.0,144.0,0.0,0.0,0.0,161,57
57,21,912,336,928,352,1330.0,1410.0,-47.0,33.0,1,164,41984.0,159.0,6.5819,0.0151,323.6771,345.0,0.0,345.0,73.0,0.0,0.0,0.0,131,39
58,21,928,336,944,352,1410.0,1490.0,-47.0,33.0,1,168,43008.0,164.0,6.745,0.0149,545.8839,28.0,0.0,28.0,20.0,0.0,0.0,0.0,54,17
10,22,160,352,176,368,-2430.0,-2350.0,-127.0,-47.0,1,450,115200.0,254.0,10.9631,0.0171,468.3792,91.0,86.0,5.0,0.0,0.0,0.0,0.0,25,10
11,22,176,352,192,368,-2350.0,-2270.0,-127.0,-47.0,1,450,115200.0,249.0,10.8973,0.0176,382.1348,61.0,53.0,8.0,0.0,0.0,0.0,0.0,72,24
12,22,192,352,208,368,-2270.0,-2190.0,-127.0,-47.0,1,450,115200.0,248.0,10.8864,0.0181,343.3222,47.0,35.0,12.0,0.0,0.0,0.0,0.0,55,20
13,22,208,352,224,368,-2190.0,-2110.0,-127.0,-47.0,1,453,115968.0,246.0,10.8864,0.0185,348.6923,37.0,27.0,10.0,1.0,0.0,0.0,0.0,44,17
14,22,224,352,240,368,-2110.0,-2030.0,-127.0,-47.0,1,447,114432.0,244.0,10.8107,0.019,317.0384,55.0,47.0,8.0,5.0,1.0,1.0,0.0,71,26
15,22,240,352,256,368,-2030.0,-1950.0,-127.0,-47.0,1,434,111104.0,220.0,10.6313,0.0194,266.1624,228.0,223.0,5.0,120.0,1.0,1.0,0.0,290,71
16,22,256,352,272,368,-1950.0,-1870.0,-127.0,-47.0,1,425,108800.0,207.0,9.7374,0.0199,219.4695,100.0,96.0,4.0,7.0,0.0,0.0,0.0,76,22
17,22,272,352,288,368,-1870.0,-1790.0,-127.0,-47.0,1,434,111104.0,231.0,10.0987,0.0203,291.2161,118.0,117.0,1.0,29.0,0.0,0.0,0.0,94,36
18,22,288,352,304,368,-1790.0,-1710.0,-127.0,-47.0,1,441,112896.0,225.0,10.0336,0.0207,347.1197,71.0,61.0,10.0,33.0,0.0,0.0,0.0,94,38
19,22,304,352,320,368,-1710.0,-1630.0,-127.0,-47.0,1,432,110592.0,219.0,9.9057,0.021,343.7676,22.0,17.0,5.0,0.0,1.0,1.0,0.0,26,10
20,22,320,352,336,368,-1630.0,-1550.0,-127.0,-47.0,1,376,96256.0,189.0,8.6744,0.0213,113.0175,22.0,9.0,13.0,0.0,0.0,0.0,0.0,20,6
21,22,336,352,352,368,-1550.0,-1470.0,-127.0,-47.0,1,272,69632.0,107.0,6.634,0.0213,1.8952,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2,1
25,22,400,352,416,368,-1230.0,-1150.0,-127.0,-47.0,1,355,90880.0,272.0,10.3977,0.0238,491.7636,126.0,126.0,0.0,0.0,0.0,0.0,0.0,2,2
26,22,416,352,432,368,-1150.0,-1070.0,-127.0,-47.0,1,476,121856.0,327.0,11.7184,0.0242,848.7827,34.0,2.0,32.0,2.0,0.0,0.0,0.0,4,2
27,22,432,352,448,368,-1070.0,-990.0,-127.0,-47.0,1,512,131072.0,327.0,12.1365,0.0244,754.1075,562.0,339.0,223.0,54.0,0.0,0.0,0.0,151,39
28,22,448,352,464,368,-990.0,-910.0,-127.0,-47.0,1,517,132352.0,308.0,11.9894,0.0246,635.8761,292.0,195.0,97.0,30.0,4.0,3.0,1.0,121,31
29,22,464,352,480,368,-910.0,-830.0,-127.0,-47.0,1,524,134144.0,287.0,11.0973,0.0246,621.6954,210.0,127.0,83.0,9.0,2.0,1.0,1.0,158,39
30,22,480,352,496,368,-830.0,-750.0,-127.0,-47.0,1,495,126720.0,267.0,10.3091,0.0246,584.5649,220.0,171.0,49.0,12.0,1.0,0.0,1.0,178,43
42,22,672,352,688,368,130.0,210.0,-127.0,-47.0,1,157,40192.0,139.0,7.2335,0.0219,228.2118,221.0,3.0,218.0,120.0,0.0,0.0,0.0,118,30
43,22,688,352,704,368,210.0,290.0,-127.0,-47.0,1,205,52480.0,174.0,8.4195,0.0217,304.3777,213.0,4.0,209.0,125.0,0.0,0.0,0.0,190,45
44,22,704,352,720,368,290.0,370.0,-127.0,-47.0,1,210,53760.0,165.0,8.5451,0.0214,249.3306,309.0,6.0,303.0,164.0,0.0,0.0,0.0,296,53
45,22,720,352,736,368,370.0,450.0,-127.0,-47.0,1,210,53760.0,169.0,8.7441,0.021,273.6558,488.0,4.0,484.0,163.0,0.0,0.0,0.0,316,51
46,22,736,352,752,368,450.0,530.0,-127.0,-47.0,1,198,50688.0,158.0,8.2786,0.0205,94.3295,169.0,0.0,169.0,34.0,0.0,0.0,0.0,58,18
54,22,864,352,880,368,1090.0,1170.0,-127.0,-47.0,1,117,29952.0,96.0,5.6937,0.0155,7.5259,8178.0,6.0,8172.0,139.0,0.0,0.0,0.0,169,63
55,22,880,352,896,368,1170.0,1250.0,-127.0,-47.0,1,128,32768.0,102.0,5.76,0.0154,39.4752,5509.0,3.0,5506.0,214.0,1.0,0.0,1.0,247,70
56,22,896,352,912,368,1250.0,1330.0,-127.0,-47.0,1,143,36608.0,136.0,6.2638,0.0153,124.8892,272.0,1.0,271.0,80.0,0.0,0.0,0.0,152,50
57,22,912,352,928,368,1330.0,1410.0,-127.0,-47.0,1,163,41728.0,154.0,6.4839,0.0151,295.5557,167.0,0.0,167.0,34.0,0.0,0.0,0.0,81,28
58,22,928,352,944,368,1410.0,1490.0,-127.0,-47.0,1,163,41728.0,160.0,6.6058,0.0149,453.0922,31.0,0.0,31.0,10.0,0.0,0.0,0.0,10,4
10,23,160,368,176,384,-2430.0,-2350.0,-207.0,-127.0,1,443,113408.0,254.0,10.9192,0.0172,554.4364,54.0,50.0,4.0,0.0,1.0,1.0,0.0,25,9
11,23,176,368,192,384,-2350.0,-2270.0,-207.0,-127.0,1,450,115200.0,254.0,10.9301,0.0177,480.3787,74.0,55.0,19.0,0.0,0.0,0.0,0.0,84,25
12,23,192,368,208,384,-2270.0,-2190.0,-207.0,-127.0,1,448,114688.0,251.0,10.8973,0.0182,390.3263,36.0,30.0,6.0,0.0,0.0,0.0,0.0,33,13
13,23,208,368,224,384,-2190.0,-2110.0,-207.0,-127.0,1,449,114944.0,250.0,10.8864,0.0187,384.0943,34.0,18.0,16.0,0.0,0.0,0.0,0.0,30,10
14,23,224,368,240,384,-2110.0,-2030.0,-207.0,-127.0,1,449,114944.0,245.0,10.843,0.0191,368.6438,33.0,27.0,6.0,1.0,0.0,0.0,0.0,33,15
15,23,240,368,256,384,-2030.0,-1950.0,-207.0,-127.0,1,447,114432.0,242.0,10.8107,0.0196,351.1099,212.0,208.0,4.0,101.0,0.0,0.0,0.0,271,69
16,23,256,368,272,384,-1950.0,-1870.0,-207.0,-127.0,1,422,108032.0,213.0,10.4576,0.02,227.1012,201.0,195.0,6.0,66.0,0.0,0.0,0.0,223,60
17,23,272,368,288,384,-1870.0,-1790.0,-207.0,-127.0,1,420,107520.0,221.0,9.9057,0.0204,251.1251,78.0,77.0,1.0,48.0,0.0,0.0,0.0,100,38
18,23,288,368,304,384,-1790.0,-1710.0,-207.0,-127.0,1,412,105472.0,215.0,9.5244,0.0208,219.9981,18.0,17.0,1.0,0.0,0.0,0.0,0.0,18,8
19,23,304,368,320,384,-1710.0,-1630.0,-207.0,-127.0,1,393,100608.0,187.0,8.8078,0.0211,143.483,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10,3
20,23,320,368,336,384,-1630.0,-1550.0,-207.0,-127.0,1,358,91648.0,177.0,8.4851,0.0213,112.9866,153.0,0.0,153.0,0.0,0.0,0.0,0.0,21,3
25,23,400,368,416,384,-1230.0,-1150.0,-207.0,-127.0,1,360,92160.0,281.0,10.4077,0.024,565.176,31.0,11.0,20.0,0.0,2.0,1.0,1.0,20,8
26,23,416,368,432,384,-1150.0,-1070.0,-207.0,-127.0,1,456,116736.0,321.0,11.4594,0.0244,806.1088,76.0,48.0,28.0,10.0,1.0,0.0,1.0,66,20
27,23,432,368,448,384,-1070.0,-990.0,-207.0,-127.0,1,495,126720.0,313.0,11.7946,0.0248,700.2282,590.0,86.0,504.0,10.0,0.0,0.0,0.0,176,40
28,23,448,368,464,384,-990.0,-910.0,-207.0,-127.0,1,520,133120.0,317.0,12.096,0.025,748.8963,140.0,45.0,95.0,5.0,0.0,0.0,0.0,81,24
29,23,464,368,480,384,-910.0,-830.0,-207.0,-127.0,1,534,136704.0,315.0,12.2871,0.0251,808.4084,204.0,147.0,57.0,18.0,0.0,0.0,0.0,160,36
30,23,480,368,496,384,-830.0,-750.0,-207.0,-127.0,1,508,130048.0,278.0,10.9082,0.0251,624.5991,159.0,119.0,40.0,12.0,2.0,2.0,0.0,151,45
42,23,672,368,688,384,130.0,210.0,-207.0,-127.0,1,214,54784.0,178.0,8.4719,0.0225,433.7311,531.0,3.0,528.0,236.0,0.0,0.0,0.0,206,42
43,23,688,368,704,384,210.0,290.0,-207.0,-127.0,1,227,58112.0,199.0,9.0194,0.0222,459.9927,210.0,3.0,207.0,121.0,0.0,0.0,0.0,204,51
44,23,704,368,720,384,290.0,370.0,-207.0,-127.0,1,248,63488.0,212.0,9.1714,0.0218,389.8991,144.0,3.0,141.0,72.0,0.0,0.0,0.0,184,47
45,23,720,368,736,384,370.0,450.0,-207.0,-127.0,1,259,66304.0,198.0,9.2414,0.0214,394.1682,263.0,4.0,259.0,50.0,0.0,0.0,0.0,184,40
46,23,736,368,752,384,450.0,530.0,-207.0,-127.0,1,241,61696.0,181.0,8.9379,0.0209,256.4784,150.0,0.0,150.0,35.0,1.0,0.0,1.0,101,24
53,23,848,368,864,384,1010.0,1090.0,-207.0,-127.0,1,71,18176.0,81.0,5.2898,0.0154,1.9249,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2,1
54,23,864,368,880,384,1090.0,1170.0,-207.0,-127.0,1,116,29696.0,96.0,5.6908,0.0155,7.0174,4576.0,5.0,4571.0,138.0,0.0,0.0,0.0,129,60
55,23,880,368,896,384,1170.0,1250.0,-207.0,-127.0,1,128,32768.0,110.0,6.1194,0.0155,51.9331,176.0,5.0,171.0,137.0,0.0,0.0,0.0,236,65
56,23,896,368,912,384,1250.0,1330.0,-207.0,-127.0,1,148,37888.0,144.0,6.3183,0.0153,144.349,359.0,2.0,357.0,90.0,0.0,0.0,0.0,157,52
57,23,912,368,928,384,1330.0,1410.0,-207.0,-127.0,1,160,40960.0,148.0,6.4302,0.0152,228.1886,53.0,0.0,53.0,20.0,0.0,0.0,0.0,66,21
58,23,928,368,944,384,1410.0,1490.0,-207.0,-127.0,1,161,41216.0,155.0,6.4685,0.015,459.9209,13.0,0.0,13.0,6.0,0.0,0.0,0.0,6,3
10,24,160,384,176,400,-2430.0,-2350.0,-287.0,-207.0,1,420,107520.0,255.0,10.6939,0.0173,650.3746,37.0,10.0,27.0,0.0,0.0,0.0,0.0,36,8
11,24,176,384,192,400,-2350.0,-2270.0,-287.0,-207.0,1,449,114944.0,254.0,10.9853,0.0178,632.4252,151.0,114.0,37.0,0.0,1.0,0.0,1.0,139,33
12,24,192,384,208,400,-2270.0,-2190.0,-287.0,-207.0,1,451,115456.0,252.0,10.9411,0.0183,528.0214,29.0,25.0,4.0,0.0,0.0,0.0,0.0,24,8
13,24,208,384,224,400,-2190.0,-2110.0,-287.0,-207.0,1,447,114432.0,250.0,10.8864,0.0188,438.8728,118.0,22.0,96.0,0.0,0.0,0.0,0.0,24,5
14,24,224,384,240,400,-2110.0,-2030.0,-287.0,-207.0,1,442,113152.0,246.0,10.7467,0.0193,356.091,12.0,11.0,1.0,0.0,0.0,0.0,0.0,10,5
15,24,240,384,256,400,-2030.0,-1950.0,-287.0,-207.0,1,437,111872.0,240.0,10.6521,0.0198,332.3372,211.0,211.0,0.0,30.0,0.0,0.0,0.0,17,9
16,24,256,384,272,400,-1950.0,-1870.0,-287.0,-207.0,1,422,108032.0,236.0,10.4176,0.0202,268.0341,351.0,333.0,18.0,182.0,1.0,1.0,0.0,434,75
17,24,272,384,288,400,-1870.0,-1790.0,-287.0,-207.0,1,389,99584.0,197.0,9.3126,0.0206,117.5444,15.0,11.0,4.0,0.0,0.0,0.0,0.0,12,4
18,24,288,384,304,400,-1790.0,-1710.0,-287.0,-207.0,1,398,101888.0,191.0,8.9306,0.021,140.994,31.0,5.0,26.0,0.0,0.0,0.0,0.0,11,4
19,24,304,384,320,400,-1710.0,-1630.0,-287.0,-207.0,1,381,97536.0,178.0,8.6744,0.0212,136.8939,36.0,0.0,36.0,0.0,0.0,0.0,0.0,8,2
20,24,320,384,336,400,-1630.0,-1550.0,-287.0,-207.0,1,348,89088.0,174.0,8.413,0.0213,111.211,24.0,0.0,24.0,0.0,0.0,0.0,0.0,16,2
25,24,400,384,416,400,-1230.0,-1150.0,-287.0,-207.0,1,380,97280.0,302.0,10.6416,0.0242,710.8849,81.0,60.0,21.0,16.0,2.0,2.0,0.0,83,18
